job_id,title,company_name,company_size,location,job_level,experience_year,salary_min,salary_max,is_negotiable,job_type,is_remote,posted_date,source,crawled_at,job_url,desc,req
19,Network & Security Intern,Công Ty TNHH Công Nghệ Thông Tin Và Truyền Thông Gtel,100-499 nhân viên,Hà Nội,Thực tập sinh,Không yêu cầu kinh nghiệm,3000000.0,6000000.0,False,Làm việc tại văn phòng / onsite,False,6/17/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/thuc-tap-sinh-network-security/1637170.html,Nghiên cứu các công nghệ về hệ thống máy chủ rackmount blade chassis công nghệ hệ thống lưu trữ SAN vSAN NAS của các hãng Cisco HP Oracle Dell EMC Fujitsu Nghiên cứu và thực hiện triển khai cài đặt tối ưu các hệ điều hành Linux/Windows/Vmware ESXi Triển khai cấu hình cài đặt docker K8s. Nghiên cứu và thực hiện cài đặt cấu hình các phần mềm Vmware Vcenter Dell EMC Networker Avamar backup VEAM Antivirus Có thể triển khai cấu hình các Tools Monitoring ELK Prometheus Vmware Operator Vmware LogInsight cloud control solarwinds Triển khai cấu hình Tools Automation Ansiable. Cài đặt 1 số dịch vụ cơ bản như yum ntp dns proxy iptables firewalld,Đã tốt nghiệp và có bằng Cao đẳng Đại học các ngành công nghệ thông tin điện tử viễn thông toán tin an toàn thông tin Có kiến thức cơ bản hệ điều hành Linux/Unix windows Có khả năng đọc hiểu tài liệu kỹ thuật bằng Tiếng Anh. Tác phong làm việc nhanh nhẹn chăm chỉ chịu khó.
20,Game Designer,Công Ty TNHH Công Nghệ & Sáng Tạo Vngoglobal,25-99 nhân viên,Hà Nội,Nhân viên,Không yêu cầu kinh nghiệm,4000000.0,,False,Làm việc tại văn phòng / onsite,False,7/6/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-game-khong-yeu-cau-kinh-nghiem/2168061.html,Tham gia trải nghiệm các trò chơi của công ty để đưa ra các đánh giá cảm nhận riêng Tham gia hỗ trợ việc thiết kế trò chơi cùng những người có kinh nghiệm dẫn dắt. Có thể được tham gia và sáng tạo và thiết kế cơ chế game,Yêu thích chơi game và chơi giỏi game trên điện thoại hoặc máy tính Có Laptop. Nghiêm túc trung thực nhanh nhẹn chăm chỉ ý thức tự giác tốt Có tinh thần cầu tiến chịu được áp lực công việc.
21,Fullstack Developer Intern,Công Ty TNHH ISB Việt Nam,100-499 nhân viên,Hồ Chí Minh,Thực tập sinh,Không yêu cầu kinh nghiệm,4000000.0,6900000.0,False,Làm việc tại văn phòng / onsite,False,7/6/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/intern-fullstack-developer-ai-automation-focus/2226476.html,Assist in developing testing and deploying responsive web applications Frontend Backend Work with Ollama to deploy test and integrate localized LLMs into our internal tools and applications Design build and maintain automated workflows and pipelines using n8n to connect various APIs and services Create and consume RESTful APIs to ensure seamless communication between the frontend backend and automation nodes Work closely with product managers and senior engineers to brainstorm and implement creative tech solutions.,Currently pursuing or recently graduated with a degree in Computer Science Software Engineering or a related technical field or equivalent practical experience Experience with modern frontend frameworks e.g. React Vue or Next.js and backend runtimes/frameworks e.g. Node.js Python/FastAPI or Express Familiarity with Ollama for running and testing large language models locally Experience building workflows handling webhooks and integrating nodes within n8n U nderstanding of databases SQL or NoSQL Git version control and RESTful APIs A self-starter attitude strong problem-solving skills and a genuine eagerness to learn new technologies quickly.
22,Business Analyst Intern,Công Ty TNHH Công Nghệ Phần Mềm Nasani,,Hồ Chí Minh,Mới tốt nghiệp,Không yêu cầu kinh nghiệm,4000000.0,15000000.0,False,Toàn thời gian,False,6/16/2026,CareerViet,7/13/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-business-analyst-ba.35C7B167.html,,Không ngại giao tiếp. Vui vẻ hòa đồng. Làm việc giờ hành chính 8h-17h từ thứ 2 đến sáng thứ 7. Sẵn sàng đi làm
23,IT Software Operations Support,Công Ty CP Công Nghệ Hợp Long,,Hà Nội,Nhân viên/chuyên viên,Không yêu cầu kinh nghiệm,5000000.0,8000000.0,False,Toàn thời gian,False,7/1/2026,JobsGO,7/13/2026,https://jobsgo.vn/viec-lam/nhan-vien-it-ho-tro-van-hanh-phan-mem-cong-ty-quy-mo-900-nguoi-chuyen-mon-hoa-cong-viec-27814571808.html,Quản lý bộ phân quyền chuẩn thực hiện phân quyền cho người dùng trên các hệ thống đảm bảo bảo mật thông tin phân quyền cho người dùng đúng chức năng và đúng quy trình Hướng dẫn và đào tạo người dùng sử dụng các phần mềm lõi và các phần mềm khác có liên quan Tiếp nhận các lỗi phát sinh trong quá trình vận hành phân tích nguyên nhân và đề xuất giải pháp khắc phục Thực hiện các công việc phát sinh khác theo sự phân công của Leader.,Giới tính ưu tiên Nữ Open từ sinh viên năm cuối có thể làm tối thiểu 80 thời gian hoặc mới ra trường tại các ngành học về IT hệ thống thông tin Có kinh nghiệm trong việc truy vấn dữ liệu từ các hệ thống SQL Server Có tư duy logic tốt Kỹ năng giao tiếp ứng xử tốt Có khả năng làm việc độc lập và theo nhóm Nhanh nhẹn nhiệt tình trong công việc Có khả năng phân tích và xử lý tình huống tốt. Có tinh thần trách nhiệm và chủ động trong công việc Ưu tiên ứng viên có kinh nghiệm ở vị trí tương đương.
24,Software Operations,Công Ty CP Công Nghệ Hợp Long,500-1000 nhân viên,Hà Nội,Nhân viên,Không yêu cầu kinh nghiệm,5000000.0,8000000.0,False,Làm việc tại văn phòng / onsite,False,7/3/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/nhan-vien-van-hanh-phan-mem/2224620.html,Quản lý bộ phân quyền chuẩn thực hiện phân quyền cho người dùng trên các hệ thống đảm bảo bảo mật thông tin phân quyền cho người dùng đúng chức năng và đúng quy trình Hướng dẫn và đào tạo người dùng sử dụng các phần mềm lõi và các phần mềm khác có liên quan Tiếp nhận các lỗi phát sinh trong quá trình vận hành phân tích nguyên nhân và đề xuất giải pháp khắc phục Thực hiện các công việc phát sinh khác theo sự phân công của Leader.,Giới tính ưu tiên Nữ Open từ sinh viên năm cuối có thể làm tối thiểu 80 thời gian hoặc mới ra trường tại các ngành học về IT hệ thống thông tin Có kinh nghiệm trong việc truy vấn dữ liệu từ các hệ thống SQL Server Có tư duy logic tốt Kỹ năng giao tiếp ứng xử tốt Có khả năng làm việc độc lập và theo nhóm Nhanh nhẹn nhiệt tình trong công việc Có khả năng phân tích và xử lý tình huống tốt. Co tinh thâ n tra ch nhiê m va chu đô ng trong công viê c Ưu tiên ứng viên có kinh nghiệm ở vị trí tương đương.
25,Software Tester,Công Ty TNHH Phần Mềm DTS Việt Nam,100-499 nhân viên,Hà Nội,Thực tập sinh,Không yêu cầu kinh nghiệm,5000000.0,6000000.0,False,Làm việc tại văn phòng / onsite,False,6/15/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/cong-tac-vien-kiem-thu-fulltime-tai-vp/2201572.html,Tham gia kiểm thử phần mềm liên quan đến kiến trúc bao gồm trên Desktop App và Mobile App. Tham gia hỗ trợ viết testcase và thực hiện test theo yêu cầu của Leader.,Sinh viên sắp hoặc mới tốt nghiệp Đại học của các chuyên ngành CNTT Hệ thống quản lý thông tin Khoa học máy tính hoặc các ngành liên quan. Có tư duy logic và định hướng mong muốn làm việc ở vị trí Tester. Có mong muốn làm việc trong môi trường công ty IT Outsourcing của Nhật Bản. Đã có kinh nghiệm thực tập tại doanh nghiệp là lợi thế. Ưu tiên hơn với các bạn có tiếng Nhật.
26,Game Designer Intern,STP Software,25-99 nhân viên,Hà Nội,Thực tập sinh,Không yêu cầu kinh nghiệm,5000000.0,7000000.0,False,Làm việc tại văn phòng / onsite,False,6/15/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/thuc-tap-sinh-game-designer-dao-tao-1-1-tu-dau/2161840.html,Học cách lên ý tưởng và xây dựng gameplay cùng mentor hướng dẫn phát triển ý tưởng thành tài liệu GDD Game Design Document Tham gia vào việc thiết kế level game và trải nghiệm người chơi UX/UI dưới sự kèm cặp từ team senior Tìm hiểu và học hỏi cách cân bằng gameplay thiết kế luật chơi và cấu trúc game cơ bản Phối hợp với các team product art dev để hiểu cách vận hành một dự án game thực tế Tham gia nghiên cứu thị trường học cách phân tích các xu hướng game hiện nay và đóng góp ý tưởng mới mẻ sáng tạo.,Không yêu cầu kinh nghiệm được đào tạo bài bản từ đầu bởi các Senior Game Designer Product Owner dày dặn kinh nghiệm Ưu tiên sinh viên năm cuối/ mới ra trường có thể làm việc fulltime Được linh động 1-2 buổi/ tuần nếu vướng lịch học Ứng viên đã tìm hiểu các kiến thức cơ bản của Game Designer là điểm cộng. Có đam mê với thiết kế game/ thích chơi game đặc biệt là game Puzzle hoặc các trò chơi có yếu tố giải đố Có tư duy logic sáng tạo và khả năng giải quyết vấn đề Có khả năng nghe đọc hiểu tài liệu tiếng anh cơ bản Chăm chỉ kiên nhẫn và tỉ mỉ trong công việc.
27,UI/UX Designer,Công Ty CP Edtech Bigtree Land,100-499 nhân viên,Hà Nội,Nhân viên,Không yêu cầu kinh nghiệm,5000000.0,8000000.0,False,Làm việc tại văn phòng / onsite,False,7/12/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/ui-ux-designer/2127542.html,Tìm hiểu hành vi nhu cầu pain point của người dùng thông qua nghiên cứu và dữ liệu Có khả năng phân tích nội dung được yêu cầu hiểu người dùng và chuyển thành giải pháp thiết kế khả thi. Thiết kế giao diện phù hợp với concept và phong cách đồ họa của app. Thiết kế giao diện rõ ràng trực quan đúng chuẩn usability và Design System Phối hợp với Developer để đảm bảo sản phẩm được triển khai chính xác theo thiết kế Thực hiển kiểm thử người dùng usability test và cải tiến giải pháp dựa trên phản hồi Tham gia khảo sát và thử nghiệm sản phẩm. Đề xuất cải tiến giao diện và trải nghiệm để tăng tính hấp dẫn và dễ sử dụng Hỗ trợ thiết kế các sản phẩm về mặt hình ảnh app theo yêu cầu của trưởng nhóm.,Có kiến thức cơ bản về UX/UI ưu tiên ứng viên tốt nghiệp ngành Thiết kế Truyền thông Công nghệ thông tin Thành thạo Figma Adobe Photoshop Adobe Illustrator. Hiểu nguyên tắc UX dành cho trẻ em màu sắc kích thước hành vi người dùng nhỏ tuổi Có tư duy logic và khả năng làm việc nhóm Không yêu cầu kinh nghiệm lâu năm nhưng có sản phẩm demo hoặc project học tập là lợi thế Yêu thích giáo dục và sáng tạo nội dung cho trẻ.
28,Business Analyst - Software,Công Ty TNHH Công Nghệ Sofitech,10 - 150 nhân viên,Hà Nội,Nhân viên,Không yêu cầu kinh nghiệm,5000000.0,15000000.0,False,Toàn thời gian,False,6/26/2026,Vieclam24h,7/13/2026,https://vieclam24h.vn/phan-tich-thong-ke-du-lieu/business-analyst-ba-phan-mem-c33p73id200865875.html,Thu thập phân tích yêu cầu nghiệp vụ từ các bên liên quan và khách hàng Đóng vai trò là cầu nối quan trọng giữa bộ phận kinh doanh/khách hàng và đội ngũ phát triển Dev/Test Xây dựng và quản lý các tài liệu nghiệp vụ chi tiết bao gồm BRD SRS User Story và Use Case Thiết kế luồng xử lý flowchart và tạo bản phác thảo giao diện mockup/wireframe cho hệ thống Cung cấp hỗ trợ chuyên môn cho đội dự án trong suốt quá trình triển khai kiểm thử và nghiệm thu.,
29,System Administrator,Công Ty TNHH Dịch Vụ Thị Thực 24H Việt Nam Visa,150 - 300 nhân viên,Hồ Chí Minh,Nhân viên,1-3 năm,6000000.0,9000000.0,False,Toàn thời gian,False,6/24/2026,Vieclam24h,7/13/2026,https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-he-thong-phan-mem-va-phan-cung-c7p122id200863561.html,Chúng tôi đang tìm kiếm một Nhân viên Hệ thống mới ra trường có khả năng làm việc với cả phần mềm và phần cứng. Bạn sẽ tham gia vào việc thiết kế triển khai và bảo trì các hệ thống công nghệ thông tin của công ty Nhiệm Vụ Chính Hỗ trợ cài đặt cấu hình và bảo trì phần mềm và phần cứng Giải quyết các vấn đề kỹ thuật liên quan đến hệ thống Tham gia vào việc phát triển và tối ưu hóa quy trình làm việc Hỗ trợ người dùng nội bộ trong việc sử dụng các ứng dụng và thiết bị công nghệ Thực hiện các báo cáo định kỳ về tình trạng hệ thống và các vấn đề phát sinh.,
30,Associate Business Analyst,Công Ty TNHH MTV Giải Pháp Điện Tử Tin Học An Thành Công,Dưới 10 nhân viên,Hồ Chí Minh,Nhân viên,1-3 năm,6000000.0,8000000.0,False,Toàn thời gian,False,7/9/2026,Vieclam24h,7/13/2026,https://vieclam24h.vn/it-phan-mem/associate-business-analyst-c8p122id200878340.html,Thu thập phân tích và làm rõ yêu cầu nghiệp vụ từ khách hàng hoặc các phòng ban nội bộ Phối hợp với đội ngũ phát triển phần mềm để chuyển đổi yêu cầu thành tài liệu đặc tả BRD SRS User Story Hỗ trợ phân tích quy trình nghiệp vụ hiện tại và đề xuất các giải pháp cải tiến hiệu quả Theo dõi tiến độ thực hiện yêu cầu giải đáp thắc mắc và hỗ trợ xử lý các vấn đề phát sinh trong quá trình triển khai Tham gia kiểm thử nghiệp vụ UAT đảm bảo hệ thống đáp ứng đúng các yêu cầu đã đề ra Chuẩn bị tài liệu hướng dẫn sử dụng và hỗ trợ đào tạo người dùng khi cần thiết.,Tốt nghiệp Cao đẳng/Đại học các chuyên ngành Công nghệ thông tin Hệ thống thông tin Quản trị kinh doanh Quản lý Công nghiệp hoặc các ngành liên quan Có ít nhất 1 năm kinh nghiệm ở vị trí Business Analyst hoặc các vị trí tương đương. Sinh viên mới tốt nghiệp có nền tảng tốt sẽ được xem xét Kỹ năng giao tiếp phân tích tổng hợp và giải quyết vấn đề tốt Thành thạo bộ công cụ Microsoft Office Word Excel PowerPoint Có khả năng viết tài liệu nghiệp vụ một cách rõ ràng logic và súc tích Ưu tiên ứng viên có kinh nghiệm sử dụng Jira Confluence Figma Drawio.
